id	name
35956022	Acidic Downpour
35975813	Terrorking Archfiend
35984222	Ido the Supreme Magical Force
36006208	Fire Lake of the Burning Abyss
36016907	Jack-o-Bolan
36021814	King of the Skull Servants
36029076	Hundred-Footed Horror
36033786	Cyberse Wizard
36039163	Penguin Knight
36042004	Babycerasaurus
36042825	One-Shot Wand
36045450	Magicians Unite
36046926	Sylvan Marshalleaf
36076683	Number 73: Abyss Splash
36088082	Bull Blader
36092504	Bayonet Punisher
36099620	Realm of Light
36100154	Amazoness Fighting Spirit
36107810	Night's End Sorcerer
36111775	Pendulum Halt
36119641	Space Mambo
36121917	Monster Egg
36151751	Arma Knight
36183881	Majespecter Tornado
36197902	World Legacy Collapse
36205132	Filo, Messenger Fur Hire
36211150	Bitron
36227804	Gishki Beast
36239585	Ghostrick Fairy
36247316	The Phantom Knights of Lost Vambrace
36256625	Super Vehicroid Jumbo Drill
36261276	Interdimensional Matter Transporter
36262024	Black Dragon's Chick
36278828	Venom Serpent
36280194	Backup Soldier
36304921	Witty Phantom
36318200	Uniflora, Mystical Beast of the Forest
36322312	Boot-Up Admiral - Destroyer Dynamo
36328300	Ultimate Crystal Magic
36331074	Reeze, Whirlwind of Gusto
36352429	Vampire Dragon
36354007	Gilford the Lightning
36354008	Gilford the Lightning
36361633	Threatening Roar
36368606	Cynet Refresh
36376145	Soul Strike
36378044	Lucky Punch
36378213	Ambulanceroid
36405256	Sorciere de Fleur
36407615	Chaos King Archfiend
36415522	Performapal Pinch Helper
36426778	The Phantom Knights of Silent Boots
36429703	Raidraptor - Wise Strix
36442179	Blackwing - Hurricane the Tornado
36458063	Witch's Strike
36468556	Ceasefire
36472900	Sonic Chick
36484016	Miracle Synchro Fusion
36492575	Marincess Sea Horse
36499284	Fire Formation - Yoko
36521459	Malefic Stardust Dragon
36523152	Superheavy Samurai Big Waraji
36527535	Performapal Revue Dancer
36553319	Farfa, Malebranche of the Burning Abyss
36560997	Core Overclock
36562627	Second Coin Toss
36565699	Mental Seeker
36569343	Brushfire Knight
36584821	Gren Maju Da Eiza
36586443	Elemental Recharge
36607978	Mystical Moon
36614113	D/D Ark
36623431	Iron Core of Koa'ki Meiru
36625827	Destiny HERO - Dread Servant
36629203	Ally of Justice Core Destroyer
36630403	Shiranui Spectralsword
36643046	Synchron Explorer
36668118	Boot Sector Launch
36687247	T.G. Rush Rhino
36690018	Reversal of Fate
36693940	Designer Frightfur
36694815	Bitrooper
36704180	The Phantom Knights of Fragile Armor
36708764	Roulette Spider
36717258	Jurrac Monoloph
36730805	Speedlift
36733451	Dimensional Alchemist
36734924	Priestess with Eyes of Blue
36736723	Rush Warrior
36737092	Synchro Change
36750412	Magna Drago
36757171	Evilswarm Bahamut
36768783	Armillyre, the Starleader Dragon
36776089	Sky Cavalry Centaurea
36795102	Rainbow Dragon, the Zenith Crystal Beast
36809777	Brutal Beast Battle
36821538	Ancient Sorcerer
36834155	Photon Pirate
36841733	Elemental HERO Grandmerge
36849933	Megalith Och
36857073	Hot Red Dragon Archfiend Bane
36868108	Armored Glass
36870345	Dragunity Aklys
36894320	Infinite Machine
36898537	Metaphys Horus
36904469	Akihiron
36916401	Battlin' Boxing Spirits
36931229	Castle Gate
36935434	Byroad Sacrifice
36953371	Superheavy Samurai Ogre Shutendoji
36956512	Gadarla, the Mystery Dust Kaiju
36970611	PSY-Frame Overload
36975314	Crackdown
36995273	Degenerate Circuit
36996508	Dark Magician
37007105	Cybersal Cyclone
37011715	Miraculous Rebirth
37021315	Primineral Mandstrong
37038993	Puralis, the Purple Pyrotile
37043180	D.D. Warrior
37053871	Astral Barrier
37055344	Ghostrick-Go-Round
37057012	Cyber Ogre 2
37057743	Brotherhood of the Fire Fist - Lion Emperor
37061511	Water Leviathan @Ignister
37083210	Cross Counter
37101832	Gravekeeper's Guard
37104630	Atlantean Heavy Infantry
37115575	Malefic Truth Dragon
37115973	Numeral Hunter
37119142	Code Exporter
37120512	Sword of Dark Destruction
37129797	Vampire Sucker
37132349	Ojama Red
37160778	Fairywitch
37164373	Madolche Queen Tiaramisu
37168514	Gorgonic Cerberus
37169670	Hyper Psychic Blaster/Assault Mode
37192109	PSY-Framelord Zeta
37195861	Elemental HERO Ocean
37198732	Level Lifter
37209439	Dark Contract with Errors
37231841	Lighten the Load
37241623	Heraldry Record
37243151	Weather Control
37256334	Performapal Card Gardna
37261776	Salamangreat Violet Chimera
37265642	Sabersaurus
37267041	Silent Swordsman LV7
37279508	Number 37: Hope Woven Dragon Spider Shark
37300735	T.G. Jet Falcon
37310367	Lockout Gardna
37313348	Turtle Tiger
37313786	Gamble
37318031	R - Righteous Justice
37322745	Naturia Forest
37337327	Junk Connector
37349495	Naturia Eggplant
37351133	Sky Striker Ace - Roze
37354507	Ninja Grandmaster Saizo
37364101	Stoic Challenge
37383714	Soul Rope
37390589	Kunai with Chain
37390590	Kunai with Chain
37406863	Fengsheng Mirror
37412656	Hero Blast
37414347	F.A. Shining Star GT
37421075	Degen-Force
37421579	Charubin the Fire Knight
37433748	SPYRAL GEAR - Last Resort
37436476	Molten Whirlwind Wall
37440988	Rainbow Overdragon
37444964	Dream Mirror Fantasy
37445295	Shaddoll Falco
37457534	Ancient Gear Tank
37469904	Duelist Alliance
37474917	Catapult Warrior
37480144	Column Switch
37507488	Relieve Monster
37511832	Sargasso Lighthouse
37520316	Mind Control
37534148	Ribbon of Rebirth
37557626	Gishki Reliever
37561138	Necrovalley Throne
37576645	Reckless Greed
37580756	Michizure
37620434	Shadow Tamer
37626500	Sprite's Blessing
37630732	Power Bond
37649320	Paleozoic Opabinia
37663536	Ancient Gear Megaton Golem
37675138	Bone Crusher
37675907	Accel Synchron
37679169	Kozmo Delta Shuttle
37684215	Fusion Sword Murasame Blade
37694547	Geartown
37721209	Levia-Dragon - Daedalus
37742478	Honest
37744402	Wynn the Wind Charmer
37745740	Performapal Bowhopper
37745919	Junk Box
37752990	Dinomist Ceratops
37780349	Destiny HERO - Dynatag
37781520	Mermail Abyssleed
37792478	Metabo-Shark
37798171	Depth Shark
37803172	Hazy Flame Peryton
37803970	Amazing Pendulum
37806313	Caravan of the Ice Barrier
37812118	Cup of Ace
37818794	Dragun of Red-Eyes
37820550	Electro-Whip
37829468	Rai-Jin
37869028	Hydra Viper
37880706	Duelittle Chimera
37890974	Training Fur Hire, Fur All Your Training Needs
37910722	Ascension Sky Dragon
37926346	Steelswarm Roach
37931734	Generaider Boss Fight
37953640	Royal Swamp Eel
37955049	Gaap the Divine Soldier
37957847	Insect Princess
37970940	Aussa the Earth Charmer
37984162	Gorgonic Golem
37984331	True Exodia
37991342	Qliphort Helix
37993923	Junk Gardna
38007744	Chronomaly Moai Carrier
38026562	Vola-Chemicritter Methydraco
38030232	Tenyi Spirit - Sahasrara
38030233	Tenyi Spirit Token
38033121	Dark Magician Girl
38033122	Dark Magician Girl
38033123	Dark Magician Girl
38033124	Dark Magician Girl
38033125	Dark Magician Girl
38033126	Dark Magician Girl
38035986	Akakieisu
38041940	Seed of Flame
38041941	Seed Token
38049541	Genex Ally Chemistrer
38049934	Dustflame Blast
38053381	Generaider Boss Stage
38053382	Generaider Token
38107923	Dark Nephthys
38109772	Dragonic Knight
38116136	Machine Attacker
38120068	Trade-In
38124994	Fluffal Rabbit
38142739	Petit Angel
38143903	Head Judging
38148100	Aromaseraphy Rosemary
38167722	Dark Spirit Art - Greed
38173725	Arcjet Lightcraft
38179121	Double Evolution Pill
38180759	Unformed Void
38199696	Red Medicine
38203732	Pendulum Paradox
38210374	Explossum
38247752	Dark-Eyes Illusionist
38250531	Crimson Knight Vampire Bram
38267552	Morpheus, the Dream Mirror Black Knight
38273745	Evilswarm Ouroboros
38275183	Spell Shield Type-8
38277918	Mikazukinoyaiba
38280762	Enishi, Shien's Chancellor
38289717	Crawling Dragon #2
38296564	Safe Zone
38299233	Needle Wall
38318146	Tyrant's Tantrum
38325384	Mythical Bestiary
38331564	Star Seraph Scepter
38342335	Knightmare Unicorn
38354937	Locomotion R-Genex
38363525	Zombie Necronize
38369349	Manga Ryu-Ran
38383368	Extraceratops
38395123	Ojamatch
38406364	Some Summer Summoner
38411870	Needle Ceiling
38430673	Grand Convergence
38445524	Gil Garth
38450736	Inzektor Earwig
38459905	F.A. Test Run
38468214	Alien Hypno
38479725	The Trojan Horse
38480590	Lady Panther
38491199	Junkuriboh
38492752	Laval Cannon
38495396	Constellar Ptolemy M7
38502358	Mekk-Knight Spectrum Supreme
38517737	Blue-Eyes Alternative White Dragon
38520918	Ancient Dragon
38522377	Meklord Astro Dragon Asterisk
38525760	Hazy Flame Cerbereus
38528901	Shock Troops of the Ice Barrier
38532954	F.A. Pit Stop
38538445	Fushi No Tori
38552107	Horn of Light
38562933	Blackwing - Jin the Rain Shadow
38568567	Wonder Clover
38572779	Miscellaneousaurus
38576155	Goddess Skuld's Oracle
38589847	Advance Force
38601126	Robot Buster Destruction Sword
38606913	Cubic Causality
38643567	Inzektor Orb
38667773	Satellarknight Vega
38670435	Black Tyranno
38679204	Vylon Stella
38680149	Mind Trust
38695361	Envoy of Chaos
38699854	Book of Taiyou
38723936	Question
38730226	The Agent of Wisdom - Mercury
38737148	Lightray Daedalus
38742075	Frontier Wiseman
38757297	Photon Leo
38761908	Paleozoic Dinomischus
38777931	Release, Reverse, Burst
38783169	Squeaknight
38784726	Rise of the Salamangreat
38814750	PSY-Framegear Gamma
38815069	Rinyan, Lightsworn Rogue
38834303	Counter Cleaner
38837163	Akz, the Pumer
38844957	Urgent Ritual Art
38848158	Igknights Unite
38891741	Ultimate Providence
38898779	Colossal Fighter/Assault Mode
38916461	Roboyarou
38916526	Rafale, Champion Fur Hire
38942059	Sonic Maid
38943357	Spell Power Mastery
38955728	Dragon Core Hexer
38960450	Armory Call
38973775	Photon Lizard
38975369	Gundari
38981606	Desert Protector
38982356	Hyo
38988538	Dinomist Plesios
38992735	Wave-Motion Cannon
38999506	Cosmo Queen
39000945	Reflection of Endymion
39004808	Root Water
39019325	Order to Smash
39024589	Abyss Actor - Trendy Understudy
39030163	Galaxy-Eyes Full Armor Photon Dragon
39033131	Haunted Shrine
39037517	Koa'ki Meiru Beetle
39041729	Spacetime Transcendence
39064822	Knightmare Goblin
39091951	Pandaborg
39111158	Tri-Horned Dragon
39118197	Karakuri Bushi mdl 6318 "Muzanichiha"
39122311	Oasis of Dragon Souls
39131963	Des Counterblow
39139935	Number 33: Chronomaly Machu Mech
39153655	D/D Cerberus
39163598	Planet Pollutant Virus
39168895	Berserk Gorilla
39175982	Winged Cleaver
39180960	Rigorous Reaver
39185163	Doomking Balerdroch
39188539	Storm Shooter
39191307	Masked Dragon
39229392	Overlay Sentinel
39238953	Lullaby of Obedience
39239728	Royal Guard
39246582	Fluffal Dog
39256679	Beta The Magnet Warrior
39260991	Aquaactress Tetra
39261576	Particle Fusion
39271553	F.A. Auto Navigator
39272762	Neo Galaxy-Eyes Photon Dragon
39275698	Harpie's Feather Rest
39276790	Face-Off
39284521	Machina Cannon
39299733	Fortune Chariot
39303359	Ancient Gear Knight
39343610	Darkblaze Dragon
39357122	Red-Eyes Archfiend of Lightning
39373426	SPYRAL MISSION - Recapture
39387565	Return of the Red-Eyes
39389320	Battleguard King
39392286	Harpie Perfumer
39399168	Resurrection of Chakra
39402797	Trident Dragion
39432962	Dododo Witch
39439590	Cyber Dinosaur
39440937	Intercept Wave
39454112	That Six
39475024	Gashadokuro, the Skeletal Mayakashi
39477584	Fabled Leviathan
39505816	Cataclysmic Scorching Sunburner
39507162	Blade Knight
39512984	Gem-Knight Master Diamond
39526584	Gift Card
39528955	Crusadia Spatha
39531794	Brain Hazard
39537362	Ordeal of a Traveler
39552864	Mystical Shine Ball
39564736	Fullmetalfoes Fusion
39581190	Subterror Nemesis Archer
39618799	Cyber Angel Dakini
39622156	Number 26: Spaceway Octobypass
39648965	Meklord Army of Wisel
39672388	Evolsaur Darwino
39674352	Gogiga Gagagigo
39695323	Gogogo Giant
39699564	Brotherhood of the Fire Fist - Leopard
39701395	Cards of Consonance
39703254	Inmato
39711336	Fushioh Richie
39712330	Cry Havoc!
39719977	Delta Attacker
39730727	Flawless Perfection of the Tenyi
39732186	Prohibit Snake
39751093	Otohime
39751094	Otohime
39752820	Lib the World Key Blademaster
39753577	Mayakashi Metamorphosis
39761138	Neo Flamvell Shaman
39765115	Splash Capture
39765958	Hot Red Dragon Archfiend
39774685	Vile Germs
39778366	Union Scramble
39806198	Gimmick Puppet Magnet Doll
39817919	Shinobird Crow
39823987	Sun Dragon Inti
39829561	Destiny HERO - Departed
39838559	F.A. Circuit Grand Prix
39853199	Yosenju Misak
39890958	Heavy Mech Support Armor
39892082	Balloon Lizard
39897277	Elf's Light
39900763	Different Dimension Encounter
39905966	Gishki Marker
39910367	Magical Citadel of Endymion
39913299	The True Name
39956951	Flash of the Forbidden Spell
39964797	Crystron Quandax
39967326	Revival of the Immortals
39972129	Number 64: Ronin Raccoon Sandayu
39972130	Kagemusha Raccoon Token
39978267	Cyber Raider
39980304	Chain Material
39984786	Spawn Alligator
39987164	Vylon Disigma
39996157	Machine Angel Ritual
39998992	X-Krawler Synaphysis
40003819	Guardragon Reincarnation
40005099	Shiranui Style Synthesis
40012727	Assault Slash
40028305	Superheavy Samurai Soulclaw
40044918	Elemental HERO Stratos
40048324	Arcane Apprentice
40061558	Apoqliphort Skybase
40080312	Elemental HERO Nebula Neos
40089744	Gateway to Chaos
40101111	Ultimate Axon Kicker
40110009	Dragonmaid Changeover
40133511	Bazoo the Soul-Eater
40140448	Ancient Warriors - Masterful Sun Mou
40143123	Constellar Virgo
40155554	Ally Mind
40159926	Mirror Resonator
40160226	Mecha Sea Dragon Plesion
40164421	Minerva, Lightsworn Maiden
40172183	Narrow Pass
40173854	Amphibious Bugroth
40177746	Eva
40189917	Flamvell Commando
40196604	Dark Shade
40200834	Sleeping Lion
40204620	Megalith Promotion
40213117	Amores of Prophecy
40216089	Platinum Gadget
40217358	Blue Duston
40225398	Twin-Sword Marauder
40227329	Divine Go-D/D/D Zero King Zero G.O.D. Reiji
40230018	Spellbook Library of the Crescent
40240595	Cocoon of Evolution
40252269	Magician's Restage
40253382	TG-SX1
40267580	Brain Jacker
40279770	Black Feather Beacon
40318957	Performapal Skullcrobat Joker
40320754	Lord Poison
40343749	House Duston
40348946	Hyper Synchron
40350910	Timidity
40364916	Shiranui Style Solemnity
40371092	Gaia, the Mid-Knight Sun
40374923	Mammoth Graveyard
40383551	Cold Feet
40384720	Sonic Shooter
40387124	Abyss Flower
40390147	Starliege Lord Galaxion
40391316	Ojama Knight
40392714	Geira Guile the Cubic King
40398073	Nurse Dragonmaid
40410110	Homunculus the Alchemic Being
40418351	Cyberdark Dragon
40424929	Battlecruiser Dianthus
40428851	Ancient Warriors - Virtuous Liu Xuan
40441990	World Legacy - "World Key"
40450317	Ties of the Brethren
40453765	Swamp Battleguard
40465719	Common Charity
40473581	Susa Soldier
40502912	Aria the Melodious Diva
40509732	Samurai Destroyer
40516623	Yoko-Zuna Sumo Spirit
40522482	Skydive Scorcher
40529384	Exploder Dragonwing
40542825	Familiar-Possessed - Lyna
40555959	Phantom Hand
40575313	Shadow Specter
40583194	Force Resonator
40591390	Destiny HERO - Dreadmaster
40605147	Solemn Strike
40607210	Vampire Grace
40619741	Vylon Soldier
40619825	Axe of Despair
40633297	Bad Reaction to Simochi
40634253	BM-4 Blast Spider
40636712	Frightfur Kraken
40640057	Kuriboh
40640058	Kuriboh
40640059	Kuriboh
40659562	Guardian Sphinx
40663548	Aromage Marjoram
40666140	Ljosalf of the Nordic Alfar
40669071	Excode Talker
40672993	Lightning Rod Lord
40695128	Maharaghi
40703222	Multiply
40703223	Kuriboh Token
40703393	The Puppet Magic of Dark Ruler
40732515	Endymion, the Master Magician
40736921	Xing Zhen Hu Replica
40737112	Dark Magician of Chaos
40771118	Sentence of Doom
40817915	Kurivolt
40826495	Dissolverock
40830387	Ancient Gear Fist
40838625	Quaking Mirror Force
40844552	Valkyrie of the Nordic Ascendant
40844553	Einherjar Token
40854197	Elemental HERO Absolute Zero
40854824	Rainbow Refraction
40867519	Silent Insect
40884383	Chopman the Desperate Outlaw
40894584	Jigabyte
40907115	Ritual Beast Tamer Wen
40908371	Azure-Eyes Silver Dragon
40916023	Aqua Spirit
40921545	Evilswarm Ketos
40921744	Darklord Zerato
40933924	Dark Scorpion Burglars
40937767	Grave Ohja
40941889	ZW - Asura Strike
40945356	Twilight Ninja Nichirin, the Chunin
40971261	Dirge of the Lost Dragon
40975574	Red Resonator
40991587	The Lady in Wight
40998517	Frodi, Generaider Boss of Swords
41006930	Strike Ninja
41039846	Swarm of Crows
41061625	Yashinoki
41077745	Elemental HERO Ice Edge
41089128	Flame Ruler
41090784	Dai-sojo of the Ice Barrier
41091257	SPYRAL Super Agent
41097056	Synchro Cracker
41098335	Ape Fighter
41113025	Diskblade Rider
41114306	Dark Garnex the Cubic Beast
41128647	Dinomic Powerload
41139112	Summon Dice
41141943	Superheavy Samurai Transporter
41142615	The Cheerful Coffin
41147577	CXyz Simon the Great Moral Leader
41158734	Apocatequil
41160533	Rose Tentacles
41160595	Spell Calling
41172955	Green Gadget
41175645	Silent Magician
41181774	Earthbound Immortal Wiraqocha Rasca
41182875	Javelin Beetle Pact
41197012	Red Carpet
41201386	Rank-Up-Magic Raid Force
41201555	Koa'ki Meiru Gravirose
41209827	Starving Venom Fusion Dragon
41209828	Starving Venom Fusion Dragon
41218256	Claw Reacher
41224658	Ambitious Gofer
41230939	Cyberdark Horn
41232647	House Dragonmaid
41234315	Fake Explosion
41248270	Traffic Ghost
41249545	Grass Phantom
41269771	Constellar Algiedi
41302052	Trickstar Bella Madonna
41306080	Hiyari @Ignister
41307269	Superheavy Samurai Kabuto
41309158	CXyz Mechquipped Djinn Angeneral
41329458	Mecha Phantom Beast Kalgriffin
41329459	Mecha Phantom Beast Token
41356845	Acid Trap Hole
41356846	Acid Trap Hole
41359411	Noble Arms - Clarent
41367003	Draw Muscle
41375811	Zoodiac Chakanine
41382147	Rallis the Star Bird
41386308	Mathematician
41392891	Feral Imp
41396436	Blue-Winged Crown
41398771	Curse of Aging
41403766	Giant Scorpion of the Tundra
41410651	Mathmech Billionblade Nayuta
41420027	Solemn Judgment
41422426	Supporter in the Shadows
41426869	Black Illusion Ritual
41431329	Vylon Cube
41436536	Elemental HERO Phoenix Enforcer
41440148	Performapal Hip Hippo
41440817	Jelly Cannon
41442341	Puppet Master
41456841	Metamorphosed Insect Queen
41458579	Musakani Magatama
41462083	Thousand Dragon
41462084	Thousand Dragon
41463181	Salamangreat Heatleo
41463182	Salamangreat Heatleo
41470137	Gladiator Beast Bestiari
41475424	Mektimed Blast
41482598	Mirage of Nightmare
41493640	Shogi Knight
41510920	Stellarnova Alpha
41517789	Star Eater
41517968	Elemental HERO Darkbright
41544074	Kamionwizard
41554273	Dinomist Rush
41562624	Shiranui Squire
41578483	Millennium-Eyes Restrict
41587307	Broken Bamboo Sword
41589166	Tenkabito Shien
41613948	Destiny HERO - Doom Lord
41620959	Dragon Shrine
41628550	Superheavy Samurai Blue Brawler
41639001	Hieratic Dragon of Nuit
41659072	Judgment, the Dragon of Heaven
41685633	Thunder Dragon Titan
41705642	Salvage Warrior
41721210	Dark Magician the Dragon Knight
41722932	Dark Mambele
41729254	Hajun, the Winged Mayakashi
41735184	Dark Magic Inheritance
41741922	Lava Dragon
41753322	Sauropod Brachion
41762634	Giant Flea
41767843	Score the Melodious Diva
41782653	Overtex Qoatlus
41788781	Guldfaxe of the Nordic Beasts
41803903	Abyss Script - Romantic Terror
41855169	Jowgen the Spiritualist
41858121	Vylon Matter
41859700	Burning Algae
41867019	Mayakashi Mayhem
41872150	Swarm of Locusts
41902352	Blackwing - Kochi the Daybreak
41916534	Iron Hans
41925941	Bark of Dark Ruler
41927278	Double-Edged Sword
41930553	Dark Smog
41933425	Contact Gate
41940225	Destruction Swordsman Fusion
41949033	Dark Assailant
41952656	Imairuka
41978142	Mist Valley Executor
41999284	Linkuriboh
42002073	Performapal Trump Girl
42006475	Palladium Oracle Mana
42009836	Fossil Dyna Pachycephalo
42015635	Neo Space
42023223	Alpha The Electromagnet Warrior
42024143	XX-Saber Gardestrike
42029847	Serenade the Melodious Diva
42035044	Panther Warrior
42035045	Panther Warrior
42055234	Dragonmaid Tinkhec
42071342	Sea Serpent Warrior of Darkness
42079445	Descending Lost Star
42082363	Gusto Griffin
42110434	Naturia Butterfly
42110604	Hi-Speedroid Chanbara
42129512	Big Koala
42143067	Doki Doki
42149850	Disposable Learner Device
42155488	Genomix Fighter
42160203	Supreme King Dragon Dark Rebellion
42167046	Widespread Dud
42172465	World Reassembly
42175079	Volcanic Eruption
42199039	Cursed Bamboo Sword
42216237	Angel of Zera
42233477	Battleguard Rage
42237854	Metalhold the Moving Blockade
42239546	Chrysalis Mole
42256406	Card Blocker
42280216	Oracle of the Sun
42291297	Flower Cardian Lightshower
42303365	Reptilianne Viper
42309337	Counter Counter
42314669	Soundproofed
42328171	Wind-Up Bat
42338879	Cockadoodledoo
42348802	Trakodon
42364257	Anti Raigeki
42364374	Arsenal Bug
42378577	Pendulum Switch
42386471	Toon Gemini Elf
42388271	World Legacy - "World Ark"
42391240	Constellar Antares
42418084	Winged Egg of New Life
42421606	Number 85: Crazy Box
42425831	Sealing Ceremony of Raiton
42429678	Bururu @Ignister
42431843	Ancient Brain
42444868	Rebirth of Parshath
42461852	Cynet Storm
42463414	Spined Gillman
42472002	Noble Knight Custennin
42502956	Ayers Rock Sunrise
42534368	Silent Doom
42541548	Coach Goblin
42542842	Dakki, the Graceful Mayakashi
42548470	Weights & Zenmaisures
42551040	Bujingi Boar
42562690	Performapal Skeeter Skimmer
42566602	Coral Dragon
42578427	Eatgaboon
42589641	Stellarknight Triverr
42591472	Laughing Flower
42592719	Gladiator Beast Alexander
42598242	Special Hurricane
42599677	Flame Champion
42600274	Cyber Tutubon
42625254	Little D
42632209	Geomathmech Final Sigma
42647539	Ryu-Kishin Clown
42664989	Card of Sanctity
42671151	The Golden Apples
42671152	Malus Token
42679662	Evilswarm Azzathoth
42682609	Chrysalis Dolphin
42685062	Emissary from Pandemonium
42703248	Giant Trunade
42709949	Phalanx Pike
42713844	Subterror Behemoth Umastryx
42717221	Cyberse Clock Dragon
42737833	XX-Saber Emmersblade
42752141	Evolzar Dolkka
42776855	Follow Wing
42776960	Relay Soul
42790071	Altergeist Multifaker
42793609	Nordic Relic Brisingamen
42810973	Junk Archer
42829885	The Forceful Sentry
42851643	Jumbo Drill
42868711	Gora Turtle of Illusion
42874792	Wind-Up Rabbit
42878636	Ancient Gear Hunting Hound
42880485	Superheavy Samurai General Jade
42883273	Wodan the Resident of the Forest
42899204	Evil Eye Mesmerism
42901635	Berserkion the Electromagna Warrior
42908201	Desmanian Devil
42921475	Fairy Tail - Sleeper
42925441	Photon Change
42940404	Machina Gearframe
42941100	Ojama Yellow
42945701	Spiritual Fire Art - Kurenai
42956963	Nightmare Archfiends
42956964	Nightmare Archfiend Token
42969214	Aye-Iron
42994702	Wandering Mummy
43002864	Reptilianne Gardna
43011492	Evil Eye Confrontation
43014054	Vice Berserker
43017476	Duoterion
43034264	Laser Qlip
43040603	Monster Gate
43047672	Raidraptor - Final Fortress Falcon
43061293	Fire Darts
43096270	Alexandrite Dragon
43114901	Gem-Knight Sardonyx
43138260	Xyz Remora
43140791	Worm Bait
43140792	Worm Token
43147039	Photon Vanisher
43175858	Toon Kingdom
43191636	Phantom Dragonray Bronto
43202238	Yazi, Evil of the Yang Zing
43225434	Battle Fusion
43228023	Blue-Eyes Alternative Ultimate Dragon
43230671	Ancient Lizard Warrior
43237273	Neo-Spacian Dark Panther
43241495	Performapal Trampolynx
43250041	Draining Shield
43262273	Appointer of the Red Lotus
43266605	PSY-Frame Multi-Threader
43268675	Opera the Melodious Diva
43316238	Danger! Bigfoot!
43318266	Cloudian - Cirrostratus
43332022	Jurrac Gallim
43340443	Forced Back
43341600	Apple of Enlightenment
43352213	Nekogal #2
43359262	Sergeant Electro
43366227	Seven Swords Warrior
43378048	Armityle the Chaos Phantom
43378076	Rasetsu
43383478	Rank-Up-Magic Raptor's Force
43385557	Magical Android
43387895	Supreme King Dragon Starving Venom
43405287	D - Chain
43411769	Guardragon Garmides
43413875	Flower Cardian Zebra Grass with Moon
43417563	Commencement Dance
43422537	Double Summon
43426903	Reptilianne Gorgon
43434803	The Shallow Grave
43436049	Junk Breaker
43452193	Mirror Gate
43455065	Magical Spring
43464884	Three Trolling Trolls
43476205	Rank-Up-Magic Revolution Force
43487744	White Hole
43490025	Number F0: Utopic Future Slash
43500484	Darkworld Thorns
43509019	Toon Defense
43513897	Constellar Acubens
43528009	Gold Moon Coin
43530283	Hourglass of Courage
43534808	Token Collector
43543777	Izanami
43573231	Morpho Butterspy
43577607	Yang Zing Prana
43580269	Emes the Infinity
43583400	Antialian
43586926	Twin-Headed Behemoth
43598843	Gimmick Puppet Terror Baby
43641473	Tailor of the Fickle
43642620	Zombie Mammoth
43644025	Cocoon Rebirth
43658697	U.A. Signing Deal
43661068	Star Light, Star Bright
43664494	Prank-Kids Pranks
43664495	Prank-Kids Token
43694075	Novox's Prayer
43694481	Blizzard Falcon
43694650	Danger!? Jackalope?
43697559	Jetroid
43698897	Frightfur Factory
43708041	Hazy Glory
43708640	Minoan Centaur
43711255	Prohibition
43714890	Man-Thro' Tro'
43716289	Poison Mummy
43722862	Windwitch - Ice Bell
43730887	Holding Arms
43735670	Marincess Blue Slug
43748308	Brotherhood of the Fire Fist - Dragon
43751755	Chrysalis Pantail
43785278	Foucault's Cannon
43791861	Phoenix Beast Gairuda
43793530	Giga Gagagigo
43797906	Warrior of Atlantis
43803845	Duck Dummy
43813459	Photon Current
43839002	Cynet Backdoor
43841694	Spellbook of Miracles
43845801	Neutron Blast
43857222	Magicalibra
43886072	Prank-Kids Bow-Wow-Bark
43889633	Forgotten Temple of the Deep
43892408	Dark Magician Girl the Dragon Knight
43892409	Dark Magician Girl the Dragon Knight
43898403	Twin Twisters
43905751	Madjinn Gunn
43906884	Blackwing - Boobytrap
43912676	Celestia
43925870	Windmill Genex
43930492	Magical Something
43932460	Naturia Landoise
43959432	Metamorphortress
43973174	The Flute of Summoning Dragon
43994202	Subsurface Stage Divers
44009443	Orbital Hydralander
44026393	Mecha Phantom Beast Raiten
44026394	Mecha Phantom Beast Token
44028461	Blackback
44035031	Gravity Warrior
44046281	Dimension Gate
44052074	Ancient Gear Catapult
44052075	Ancient Gear Token
44072894	Supply
44073668	Takriminos
44088292	Poly-Chemicritter Dioxogre
44095762	Mirror Force
44097050	Mecha Phantom Beast Auroradon
44097051	Mecha Phantom Beast Token
44125452	Rose Fairy
44133040	Evil Eye of Selene
44139064	Megaroid City
44155002	The Fabled Unicore
44161893	Salamangreat Zebroid X
44163252	Valkyrie Sechste
44178886	Ehren, Lightsworn Monk
44179224	Abyss Actor - Curtain Raiser
44182827	Samsara
44186624	D/D/D Supreme King Kaiser
44203504	Robotic Knight
44209392	Castle Walls
44223284	Abyssal Kingshark
44236692	Necro Linker
44250812	Gagaga Clerk
44256816	1st Movement Solo
44273680	Star Seraph Sage
44287299	Masaki the Legendary Swordsman
44311445	Madolche Puddingcess Chocolat-a-la-Mode
44330098	Gorz the Emissary of Darkness
44330099	Emissary of Darkness Token
44335251	Souleating Oviraptor
44341034	Dark Bug
44352516	Cyberdark Inferno
44364077	Performapal Salutiger
44364207	Jade Knight
44373896	Destruction Dragon
44394295	Shaddoll Fusion
44397496	Red-Eyes Spirit
44405066	Red-Eyes Flare Metal Dragon
44424095	Morphtronic Accelerator
44430454	Chamberlain of the Six Samurai
44436472	Double Coston
44472639	Solar Ray
