id	type
15981690	33
16003979	33
16006416	97
16008155	33
16020923	33
16021142	33
16024176	33554465
16037007	8388641
16051717	8225
16067089	4
16111820	33
16114248	97
16135253	33
16146511	2081
16157341	33
16172067	8225
16178681	16777249
16178682	16777249
16178683	16777249
16188701	33
16191953	33
16195942	8388641
16195943	8388641
16197610	33
16209941	33
16222645	33
16226786	2097185
16227556	131074
16229315	33
16241441	33
16246527	17
16255173	33
16255442	4
16259549	8388641
16261341	33
16268841	33
16269385	524290
16272453	2
16278116	131076
16279989	33
16304628	97
16306932	50331681
16308000	131076
16313112	161
16317140	131076
16329071	4
16353197	17
16360142	33
16366810	33
16366944	33
16392422	4194337
16404809	33
16428514	2097185
16430187	65538
16435215	2
16437822	65538
16469012	33
16475472	33
16480084	33
16494704	130
16507828	65
16509093	33
16516630	33
16527176	8193
16550875	262146
16556849	33
16587243	17
16589042	33
16616620	2
16617334	33
16625614	524290
16632144	4129
16638212	4129
16643334	8388641
16674846	4
16678947	4
16691074	8388641
16693254	33
16708652	65538
16719140	33
16719802	33
16720314	4
16725505	4129
16751086	33
16759958	4129
16762927	131074
16768387	2097185
16796157	33
16802689	33554465
16825874	4129
16828633	4129
16832845	4
16849715	131076
16886617	33554465
16889337	545
16898077	33554465
16899564	17
16906241	33
16909657	33
16923472	33
16940215	4129
16943770	33
16943771	16401
16946849	131076
16946850	16401
16947147	33
16956455	33
16960120	33
16960351	131074
16964437	4
16970158	4
16972957	17
16984449	2081
16990348	4
17016362	8388641
17021204	33
17032740	97
17045014	33
17052477	131074
17078030	131076
17086528	16777249
17092736	2
17115745	17
17129783	33
17132130	33554465
17141718	33
17178486	4
17183908	2
17185260	33
17189532	33
17189677	2
17192817	17
17194258	2
17201174	33
17214465	33
17228908	524290
17228909	16401
17236839	65538
17238333	17
17241370	545
17243896	33
17257342	33554465
17259470	33
17264592	33
17266660	4129
17285476	33
17286057	33
17313545	33
17315396	33
17322533	131074
17328157	33
17330916	16777249
17358176	17
17363041	33
17375316	2
17377751	8225
17382973	67108897
17390179	16777233
17393207	33
17412721	97
17415895	33
17418744	2
17418745	16401
17441953	17
17444133	33
17449108	2
17465972	4129
17469113	33554465
17475251	33
17484499	4
17490535	4
17494901	2
17502671	33
17509503	4
17511156	17
17521642	4
17530001	33
17535588	17
17535764	33
17536995	4
17540705	16777249
17548456	8225
17559367	33
17573739	33
17589298	262146
17597059	33
17601919	33
17616743	2
17626381	131074
17639150	262146
17643265	33
17649753	33
17653779	4
17655904	2
17658803	17
17663375	33
17688543	4
17706537	33
17720747	4129
17722185	131076
17732278	33
17733394	17
17739335	67108897
17745969	97
17760003	8225
17775525	8225
17787975	131076
17810268	33
17814387	4
17841097	33
17841166	4
17857780	16777249
17871506	2081
17874674	131076
17881964	65
17896384	131074
17932494	33
17948378	4129
17955766	33
17956906	2
17968114	17
17979378	16777249
17985575	33
17988746	33
17994645	8225
18000338	33
18013090	8225
18027138	65538
18027139	16401
18027140	16401
18027141	16401
18036057	33
18060565	33
18063928	33
18094166	33
18096222	4
18108166	17
18114794	524290
18144506	2
18144507	2
18158397	131076
18161786	524290
18175965	33554465
18180762	17
18190572	4
18205590	65538
18210764	16777249
18214905	33
18235309	131076
18235577	33
18236002	33
18239909	8225
18246479	17
18252559	4
18271561	4
18282103	33
18302224	65538
18318842	33
18322364	33
18325492	33
18326736	8388641
18372968	33
18378582	33554465
18378992	2
18386170	97
18407024	4129
18426196	33
18430390	33
18438874	2
18444733	131076
18444902	33
18446701	4
18474999	33
18478530	131076
18482591	33
18486927	33
18489208	33
18491580	33554465
18511384	2
18511599	8388641
18514525	97
18517177	131076
18551923	33
18563744	65538
18585765	33
18590133	33
18591904	2
18597560	4
18605135	131076
18621798	33
18631392	33554465
18634367	131076
18654201	33
18658572	131074
18678554	4
18698739	33
18710707	17
18712704	4
18716735	16777249
18724123	33
18739764	4
18743376	33
18752707	2
18752938	65538
18756904	2
18789533	33
18803791	130
18807108	131076
18807109	131076
18809562	2
18816758	4
18828179	33
18837926	33
18842395	33
18865703	33
18891691	33
18895832	2
18897163	25165857
18914778	17
18937875	262146
18940556	33554465
18960169	33
18963306	8388641
18964575	33
18967507	97
18988391	33
18993198	2081
19012345	33
19019586	33
19024706	4
19025379	161
19028307	33
19036557	33
19041767	33
19048328	8225
19059929	131074
19066538	65
19086954	1057
19089195	131076
19113101	33
19139516	4129
19153634	33
19159413	2
19162134	524290
19163116	33
19182751	33
19186123	2
19190082	1057
19204398	8225
19211362	33
19221310	33
19230407	65538
19230408	65538
19252988	1048580
19254117	4
19261966	97
19302550	16777249
19307353	33
19310321	33
19312169	131074
19324993	67108897
19327348	2097185
19333131	8388641
19337371	131074
19353570	33
19355597	97
19357125	33
19384334	524290
19394153	2
19406822	33
19420830	33
19439119	33
19441018	33554465
19451302	131076
19462747	4129
19474136	16777233
19476824	4129
19501924	2
19502505	33
19505896	4129
19508728	262146
19523799	2
19578592	262146
19580308	4129
19590644	4
19594506	33
19596712	262146
19605133	33
19612721	33
19613556	2
19619755	16777249
19636995	33
19642774	4129
19642889	33
19665973	33
19667590	33
19671102	131074
19673561	131074
19680539	33
19684740	8388641
19700943	33
19733961	33
19737320	17
19740112	33
19747827	97
19748583	33
19763315	4
19801646	33
19808608	33
19814508	524290
19827717	2
19844995	131074
19847532	33
19870120	131074
19877898	33
19885332	2
19891131	33
19891310	8388641
19932396	65538
19943114	4
19959563	33554465
19959742	33
19974580	8225
19980975	65538
20003527	33
20007374	4
20032555	33
20036055	4
20050865	4129
20056760	4129
20057949	4
20060230	17
20065322	65538
20065549	131074
20073910	545
20101223	2
20127343	33
20137754	33
20138923	4
20140382	1048580
20154092	33
20155904	33
20174189	33
20188127	2
20191720	33
20193924	33
20201255	2
20210570	33
20228463	33
20248754	8388641
20264508	2
20265095	67108897
20277376	33
20277860	17
20281581	18874401
20285786	4
20292186	33
20315854	17
20318029	33
20343502	8388641
20345391	33
20349913	2
20351153	33
20358953	33
20366274	97
20366275	97
20368763	33
20368764	16401
20374351	8225
20374520	131076
20394040	33
20403123	33
20409757	16777249
20419926	131076
20426176	131076
20426907	131076
20436034	262146
20438745	2081
20447641	4
20450925	4129
20457551	262146
20470500	33
20474741	33
20501450	65538
20513882	4
20522190	4
20529766	33
20537097	33
20541432	17
20546916	33
20563387	8388641
20579538	33
20584712	33
20586572	33
20590515	131076
20590784	4
20612097	4
20618081	33
20624263	17
20630765	33
20638610	4
20644748	131076
20654247	161
20663556	33
20665527	67108897
20686759	262146
20700531	33
20720928	524290
20721759	4
20721928	17
20721929	17
20727787	4
20735371	4
20745268	4
20747792	33
20758643	33
20765952	131074
20773176	16777249
20781762	4
20785975	8388641
20788863	131076
20797524	33
20802187	131074
20822520	2
20831168	17
20838380	33
20848593	17
20849090	33
20855340	33
20858318	4
20862918	2
20871001	2
20920083	131076
20932152	4129
20939559	33
20951752	33
20960340	131076
20985997	4
21007444	4
21015833	33
21044178	8388641
21051146	33
21051977	33
21065189	8388641
21070956	4
21074344	33
21076084	4
21082832	130
21088856	33
21105106	161
21113684	97
21123811	8225
21140872	97
21142671	4129
21143940	65538
21155323	2081
21159309	4129
21175632	65
21179143	2
21179144	16401
21187631	8225
21200905	67108897
21208154	33
21219755	4
21223277	8388641
21237481	131076
21239280	17
21249921	8225
21250202	16777249
21251800	17
21254443	4
21263083	17
21296383	33
21296502	4194337
21297224	33
21313376	8388641
21323861	2
21340051	33
21347810	33
21350571	4
21362970	33
21364070	16777249
21377582	33
21390858	33
21414674	33
21417692	33
21420702	131074
21435914	8225
21441617	33
21452275	2097185
21454943	4129
21466326	4
21481146	4
21488686	4
21495657	16777249
21496848	161
21501505	8388641
21502796	2097185
21507589	2
21516908	8225
21521304	8388641
21522601	33
21524779	33
21558682	131076
21565445	33
21593977	33
21597117	4
21598948	131076
21607304	2097185
21615956	4113
21620076	4129
21623008	2
21636650	4
21648584	4
21663205	33
21672573	33
21686473	16777249
21698716	33
21702241	262146
21715135	2
21744288	33
21767650	33
21768554	131076
21770260	131074
21770261	16401
21770839	16777249
21772453	33554465
21785144	33
21790410	33
21817254	17
21830679	33
21830680	16401
21831848	2
21834870	1048580
21840375	4
21843307	131076
21844576	17
21844577	17
21858819	8388641
21879581	4
21887175	67108897
21887179	33
21888494	2
21893603	33
21900719	262146
21908319	4
21924381	4
21947653	97
21954587	33
21970285	16777233
21977828	33
21984400	65538
21999001	33
22009013	33
22011689	33
22020907	4
22026707	17
22046459	262146
22047978	4
22056710	33554465
22061412	97
22070401	16777313
22076135	33
22082163	131076
22091345	33
22091647	33
22093873	97
22110647	8388641
22110648	16401
22123627	2
22134079	33
22138839	4129
22147147	262146
22159429	262146
22160245	97
22171591	33
22174866	33
22198672	524290
22200403	33
22201234	131076
22205600	4
22211622	16777249
22219822	33
22227683	33
22318971	4129
22339232	33
22346472	2
22359980	131076
22371016	33
22373487	4
22377815	2081
22382087	33
22386234	33
22404675	33
22404676	16401
22419772	33
22423493	67108897
22431243	2
22446869	33
22479888	4
22493811	2
22493812	16401
22499034	33
22499463	17
22510667	67108897
22512237	33
22512406	33
22530212	33
22537443	65538
22539270	131074
22567609	33
22586618	33
22587018	33
22589918	65538
22593417	67108897
22609617	33
22610082	2
22617205	16777249
22624373	33
22628574	4
22638495	97
22653490	8388641
22657402	33
22666164	33
22702055	524290
22747316	1048580
22748199	4
22751868	524290
22754505	33
22765132	4
22790789	33
22796548	131074
22802010	4
22804410	33
22804644	97
22812068	33
22829942	524290
22835145	4129
22837504	4129
22842126	2
22842214	33
22855882	17
22858242	8225
22862454	67108897
22865492	33
22866836	4
22869904	4
22873798	33
22888900	4
22900219	97
22900598	4
22908820	97
22910685	17
22916281	17
22923081	33
22933016	65538
22953211	67108897
22953212	16401
22959079	2
22991179	131074
22993208	2
22996376	33
23002292	1048580
23008320	2
23015896	33
23020408	65538
23032273	17
23051413	33
23064604	33
23068051	4
23085002	8388641
23087070	33
23093604	4129
23115241	17
23116808	33
23116809	16401
23118924	33
23122036	4
23160024	524290
23166823	16777249
23168060	33
23171610	65538
23187256	8388641
23204029	97
23205979	33
23212990	4
23213239	524290
23220863	16777249
23232295	8388641
23234094	33
23265313	2
23265594	1057
23269426	2
23274061	33
23282832	4
23289281	33
23296404	33
23297235	33
23299957	2
23303072	33554465
23309606	33
23314220	2
23323812	4
23327298	4
23331400	33
23331401	16401
23338098	8225
23377694	16777249
23379054	4129
23401839	33
23401840	33
23408872	33
23421244	33
23424603	524290
23431858	33
23434538	33
23440062	131076
23440231	33554465
23442438	131074
23454876	8388641
23459650	130
23469398	33
23471572	4
23516703	131076
23535429	33
23536866	33
23545031	67108897
23557835	2
23558733	33
23562407	262146
23571046	33
23581825	2
23587624	2
23603403	8388641
23615409	131074
23619206	33
23626223	131076
23635815	17
23639291	4
23649496	8388641
23656668	67108897
23659124	17
23672629	8388641
23681456	4
23689428	67108897
23689697	33
23693634	8225
23701465	2
23720856	33
23732205	67108897
23740893	33
23756165	33
23770284	33
23771716	17
23776077	8388641
23782705	33
23784496	2
23790299	67108897
23792058	16777249
23842445	262146
23846921	33
23850421	33
23851033	161
23857661	33
23869735	131076
23874409	8225
23893227	33
23898021	33
23899727	33
23912837	4
23915499	33
23924608	4
23927545	33
23927567	2097185
23935886	67108897
23950192	4129
23965037	130
23971061	67108897
23979249	33
23995346	65
23995347	65
23995348	65
23998625	8388641
24010609	131074
24019092	16777233
24019261	2
24025620	33
24027078	33
24037702	2
24040093	33
24062258	33
24068492	4
24073068	33
24082387	4
24094258	67108897
24094653	2
24096228	2
24096499	4129
24101897	33
24103628	33
24104865	33
24128274	33
24131534	16777233
24137081	33
24140059	2097185
24150026	33
24154052	17
24158464	2097185
24175232	161
24181936	131074
24184846	33
24194033	17
24207889	131076
24212820	4
24218047	33
24221739	33
24221808	8225
24224830	65538
24268052	4
24285858	2
24291651	33
24294108	131074
24311372	17
24311595	33
24317029	2097185
24326617	33
24348204	17
24348804	131076
24361622	67108897
24362891	4
24382602	524290
24384095	33
24413299	33
24419823	33
24425055	4
24429467	131076
24432029	33
24433920	17
24433921	17
24435369	33
24449083	131074
24484270	67108897
24487411	67108897
24508238	33
24521754	33
24530661	17
24545464	4
24550676	97
24557335	33
24566654	1048580
24573625	16777249
24590232	4
24610207	33
24611934	17
24621460	4129
24623598	4
24635329	2097185
24643836	2
24644634	33
24658418	33
24661486	33
24668830	262146
24672164	97
24673894	4
24694698	33
24696097	8225
24701066	8388641
24701235	545
24707869	4
24721709	2
24725825	33
24731391	161
24731453	33
24799107	97
24838456	1048580
24842059	67108897
24845628	262146
24857466	33
24861088	33
24874630	2
24874631	16401
24882256	67108897
24903843	4
24907044	16777249
24919805	33
24920410	4
24940422	2
24943456	8225
24996659	4129
25005816	4
25034083	33
25050038	4
25067275	65538
25090294	2
25109950	33
25119460	97
25123082	2
25123713	33
25132288	8225
25140659	2
25148255	4129
25163248	33
25163979	524290
25165047	12321
25166510	33
25171661	33
25173686	4
25200959	8225
25206027	33
25221249	131076
25231813	262146
25236056	33554465
25244515	33
25247218	33
25259669	33
25262697	33
25274141	65538
25280974	33
25290459	2
25334372	65538
25339070	33
25341652	8388641
25343017	33
25343280	33554465
25345186	2
25366484	97
25373678	8225
25377819	2
25397880	33
25401880	2
25407406	262146
25407643	131074
25415052	673
25415053	16401
25435080	4
25451652	33
25460258	33
25472513	12321
25484449	33
25494711	33
25518020	131074
25524823	33
25531465	33
25533642	33
25542642	131076
25551951	33
25573054	65538
25578802	131074
25586143	97
25614410	2
25629622	16777249
25642998	4
25643346	33
25652259	17
25652655	4129
25654671	33
25655502	65
25669282	4
25682811	8225
25700114	4
25704359	131076
25716180	33
25726386	161
25727454	33
25733157	65538
25769732	262146
25771826	33
25773409	33
25774450	2
25788011	33
25789292	65538
25793414	97
25795273	4129
25796442	131074
25800447	2
25811989	33554465
25824484	33
25833572	33554465
25847467	33
25853045	8388641
25857246	161
25857977	16777249
25862681	8225
25866285	4129
25880422	2
25882881	17
25904894	8225
25920413	33
25924653	33
25935625	4129
25955164	33
25955749	2
25958491	8225
25964547	4
25988873	4129
26016357	33
26022485	131076
26034577	33554465
26046205	33
26057276	33
26077387	33
26082117	33
26082229	33
26084285	33
26096328	8388641
26099457	2
26118970	4129
26120084	65538
26157485	33
26185991	33
26194151	2
26202165	33
26205777	33
26211048	8388641
26232916	524290
26236560	33
26254876	2081
26257572	131074
26268488	8225
26270847	16777249
26285557	2
26285788	2
26293219	33
26302107	33
26302522	33
26304459	8225
26308721	33
26326541	8225
26326542	16401
26329679	8388641
26345570	131074
26376390	33
26378150	17
26381750	4129
26400609	33
26412047	2
26420373	16777249
26439287	33
26443791	8225
26493435	524290
26495087	33
26509612	4
26517393	33
26533075	4
26556950	8388641
26557451	4
26563200	8388641
26566878	17
26570480	33
26586849	131076
26593852	8225
26638543	16777249
26640671	131074
26647858	4
26655293	33
26669055	33
26674724	161
26692769	67108897
26701483	33
26704411	33
26708437	4
26722601	33
26725158	2
26732909	33
26773909	65538
26775203	33
26781870	131076
26822796	4
26834022	1048580
26841274	4
26842483	33
26845680	2
26864586	2
26866984	33
26885836	33
26889158	33
26902560	2
26905245	131076
26920296	524290
26931058	4
26932788	129
26949946	8225
26956670	131076
26964762	33
26973555	8388641
26976414	17
26993374	33
27001740	4
27004302	33
27012990	4
27024795	33
27053506	4
27054370	17
27062594	131076
27068117	2
27094595	17
27103517	33
27107590	33
27125110	17
27126980	17
27132350	2097185
27134689	65
27143874	33
27174286	4
27178262	65538
27182739	4129
27189308	2097185
27191436	2
27196937	4
27198001	33
27198002	16401
27204311	33
27204312	16401
27207573	4
27217742	33
27240101	8388641
27243130	65538
27279764	33
27288416	17
27315304	8225
27324313	17
27331568	65538
27337596	8388641
27340877	4
27346636	97
27352108	33
27354732	16777249
27383110	130
27407330	33
27408609	33
27412542	2
27415516	33
27416701	4129
27439792	33
27450400	33
27450401	16401
27491571	33
27503418	4
27527047	33
27541267	65538
27541563	131076
27548199	8225
27552504	8388641
27561302	131074
27564031	524290
27565379	12321
27581098	131076
27618634	33
27632240	33
27642961	131074
27655513	33
27660735	4129
27664101	1048580
27671321	17
27705190	4
27744077	4
27750191	4129
27756115	33
27762803	33
27769400	33
27770341	65538
27780618	33
27782503	33
27784944	33
27796375	33
27813661	524290
27821104	65538
27827272	2
27827903	33
27847700	2
27863269	262146
27869883	33
27870033	33
27873305	97
27877771	33
27895597	2
27911549	2097185
27911550	2097185
27918365	33
27918963	131074
27927359	33
27944249	33
27967615	262146
27970830	131074
27971137	33
27978707	33
27979109	131074
27980138	2
27995943	33
28002611	33
28003512	17
28016193	97
28031913	33
28039390	2
28053106	33
28053763	131074
28053764	16401
28062325	4
28062326	16401
28066831	33
28106077	262146
28112535	4194337
28118128	2097185
28120197	524290
28121403	4
28124263	33
28139785	33
28143906	33
28150174	8388641
28151978	16781345
28174796	33
28183605	33
28190303	33
28194325	33
28201945	33
28234578	2
28240337	8225
28265983	131076
28279543	17
28284902	131076
28290705	8388641
28297833	33
28325165	4
28332833	33
28348537	33
28348939	33
28355718	33
28355719	16401
28357177	2097185
28358902	33
28363749	16777233
28369508	4
28378427	4
28388296	524290
28388927	4129
28400508	8388641
28423537	33
28427869	33
28429121	130
28450915	17
28465301	2097185
28470714	33
28486799	131074
28493337	4
28506708	131074
28529976	131074
28534130	65538
28546905	17
28553439	65538
28563545	33
28565527	33
28566710	4
28570310	16777249
28573958	33
28577986	33
28593329	33
28593363	65
28596933	2
28601770	33
28604635	4
28617139	2
28630501	33
28637168	33
28643791	65538
28649820	131076
28651380	33
28654932	4
28674152	33
28674153	16401
28677304	97
28692962	33
28725004	33
28741524	65538
28754338	33
28770951	33
28776350	67108897
28806532	33
28859794	33
28865322	16777249
28877100	4
28877602	33
28884172	33
28890974	65538
28912357	8388641
28927782	131076
28929131	33
28933734	2097185
28957126	262146
28966434	33
28981598	8388641
28985331	33
28990150	33
29013526	33
29021114	33
29047353	131074
29054481	17
29071332	8225
29085954	8388641
29087919	65538
29088922	33
29095552	97
29116732	33
29139104	33
29143457	131074
29143726	8225
29146185	33
29155212	33
29169993	33
29172562	17
29185231	1048580
29189613	131074
29208536	8388641
29216198	2097185
29216967	33
29223325	65538
29228350	65538
29228529	2
29246354	33
29253591	4129
29267084	131076
29296344	67108897
29303524	33
29307554	4
29311166	33
29330706	33
29343734	97
29353756	33
29357687	67108897
29357956	97
29374928	33
29380133	33
29389368	4
29400787	524290
29401950	4
29402771	17
29415459	33
29417188	33
29424328	33
29432356	50331681
29432790	65538
29436665	33554465
29455728	97
29479265	67108897
29491031	17
29491334	33
29491335	16401
29508346	65538
29515122	8388641
29549364	131076
29552709	8225
29587993	33
29590752	33
29590905	4
29596581	33
29603180	33
29612557	262146
29616929	4
29616941	17
29618570	33
29628180	1048580
29649320	131076
29654737	33
29666221	4
29669359	8388641
29687169	33
29692206	17
29716911	33
29719112	33
29724053	131076
29726552	33
29735721	1048580
29762407	131074
29765339	8225
29795530	4
29802344	17
29826127	4
29834183	33
29838323	33
29843091	4
29843092	16401
29843093	16401
29843094	16401
29863101	2
29876529	4
29888389	33
29904964	33
29905795	4129
29913783	33
29929832	65
29934351	1048580
29947751	33
29948642	17
29951323	33554465
29975188	33
29981921	8225
29996433	33
29999161	4
30010480	67108897
30012506	1057
30042158	33
30068120	33
30069398	2097185
30069399	16401
30079770	2081
30086349	97
30090452	17
30100551	8388641
30106950	33
30113682	17
30114823	33
30123142	4
30126992	33554465
30127518	4
30131474	131074
30155789	4
30170981	131074
30190809	33
30194529	67108897
30208479	129
30213599	33
30227494	33
30230789	33
30241314	131076
30243636	129
30270176	33554465
30276969	4129
30286474	67108897
30299166	33
30312361	33
30314994	33
30325729	17
30328508	2097185
30334522	161
30338466	4
30341772	2
30348744	33
30353551	131076
30392583	130
30398342	131076
30399511	33
30411385	33
30426226	4
30435145	2
30450531	4
30451366	33
30459350	131076
30461781	4
30464153	33
30488793	4
30492798	33
30494314	33
30500113	4
30502181	262146
30525991	33
30531525	2
30532390	17
30537973	16777249
30539496	33
30548775	131074
30552375	262146
30562585	2
30575681	33
30585393	4
30587695	33
30600344	2
30603688	33
30604579	8225
30606547	131074
30607616	8225
30608985	2097185
30643162	4
30646525	161
30650147	4
30650148	16401
30653113	131074
30655537	17
30674956	67108897
30683373	2
30691817	67108897
30707994	33
30741334	8388641
30741503	67108897
30757127	97
30757396	8225
30770156	131074
30778711	33
30786387	2
30794966	33
30811116	33
30811117	16401
30822527	67108897
30834988	131076
30845999	4
30860696	33
30864377	97
30888983	1048580
30907810	33
30914564	33
30915572	33
30922149	4
30929786	33
30936186	33
30968774	33
30979619	262146
31000575	4
31034919	33
31036355	2
31038159	33
31044787	4
31053337	33
31061682	33
31066283	130
31076103	131076
31077447	4
31102447	33
31111109	97
31118030	2097185
31122090	17
31122091	17
31173519	33
31175914	4129
31178212	16777249
31181711	33
31189536	4
31222701	65538
31226177	67108897
31242786	17
31245780	4
31247589	33
31281980	33
31292357	33
31303283	33
31305911	33
31313405	67108897
31314549	33
31320433	8388641
31328739	2
31339260	65
31353051	33
31374201	4129
31383545	33
31385077	8225
31386180	8388641
31423101	262146
31434645	131074
31437713	8388641
31440046	33
31440542	2097185
31443476	65538
31444249	131074
31447217	17
31456110	33
31461282	131074
31467372	131074
31467949	33
31472884	4
31476755	131074
31477025	17
31480215	4129
31480216	16401
31516413	33
31531170	2
31533704	33
31533705	16401
31548215	4
31548814	4
31550470	131076
31553716	33
31554054	4
31557782	33
31560081	2097185
31563350	8388641
31571902	33
31588572	33
31615285	33
31629407	33
31632536	8225
31643613	2
31677606	65538
31683874	33
31692182	33
31706048	2
31709826	33
31733941	4194337
31755044	33
31759689	2097185
31764353	33
31764700	33554465
31766317	33
31768112	1057
31772684	33
31785398	4
31786629	33
31801517	8388641
31812496	33
31826057	4129
31828916	131074
31829185	33554465
31833038	67108897
31833039	67108897
31849106	4
31863912	131076
31887905	33
31890399	129
31893528	131074
31897444	67108897
31904181	33
31919988	8225
31924889	8225
31930787	33554465
31944175	33
31975743	33
31980955	131074
31986288	33
31986289	16401
31987274	17
31991800	16777249
32003338	8388641
32003339	8388641
32012841	17
32012842	17
32013448	33
32015116	131076
32022366	262146
32036866	4
32061744	4
32062913	2
32065885	4
32086564	131076
32104431	4
32120116	4
32134638	16777249
32146097	33
32176662	33
32180819	2
32181268	545
32202803	33
32207100	4
32224143	8388641
32231618	2097185
32233746	1048580
32240937	33
32268901	262146
32269855	17
32271987	33
32274490	17
32295838	17
32296881	33
32298781	2
32302078	8388641
32305461	33
32314730	33
32339440	33
32344688	17
32349062	16777249
32354768	524290
32355828	65
32360466	4
32362575	2097185
32391566	33
32391631	524290
32393580	33
32422602	33
32437102	262146
32441317	2
32446630	8388641
32446631	16401
32448765	67108897
32448766	67108897
32452818	17
32465539	33
32472237	33
32476434	33
32476603	33
32485271	65
32485518	33
32491822	33554465
32519092	67108865
32530043	8388641
32539892	33
32541773	17
32542011	4
32543380	33554465
32548609	33
32557233	4
32559361	8388641
32566831	2
32569498	17
32588805	33
32600024	33
32603633	4
32615065	97
32617464	67108897
32619583	33
32623004	33
32626733	17
32646477	8225
32663969	131074
32679370	33
32687071	16777249
32696942	33
32703716	2
32710364	33
32723153	4
32744558	4129
32750341	33
32750510	33
32751480	65
32752319	97
32754886	4
32761286	4129
32764863	4
32775808	97
32787239	16777249
32807846	2
32809211	33
32825095	33
32828635	130
32835363	131074
32841045	33
32854013	4
32872833	33
32875265	4
32887445	2
32907538	33
32912040	33
32918479	33
32919136	262146
32933942	33
32965616	33554465
32995007	8225
32995276	67108897
32999573	524290
33015627	33
33017655	524290
33022867	33554465
33031674	130
33034646	33
33041277	2
33057951	2
33062423	2
33064647	17
33066139	2097185
33093439	33554465
33103459	33
33112041	17
33114323	262146
33145233	33
33158448	8225
33178416	17
33184167	33
33184236	4
33198837	8225
33212663	33554465
33225925	33
33236860	8225
33244944	2
33245030	33
33248692	4
33252803	65538
33256280	16777233
33280639	4
33282498	33
33298291	4
33300669	16777249
33302407	131074
33314479	33
33323657	4
33327029	4
33334269	4129
33347467	33554465
33365932	33
33396948	33
33413279	8225
33413638	33
33420078	4129
33423043	2
33438666	33
33453260	262146
33455338	33
33460840	33
33491462	33
33508719	2097185
33537328	33
33541430	12321
33545259	33
33550694	524290
33551032	33
33574806	97
33609093	131074
33609262	2
33611061	2
33621868	17
33622465	4
33652635	97
33655493	33
33656832	16777249
33665663	131076
33691040	65
33695750	33
33698022	8225
33725002	33
33725271	4
33731070	33
33734439	17
33737664	131076
33746252	33
33767325	2
33776734	33
33776843	8388641
33779875	8388641
33782437	2
33784505	65538
33823832	16777249
33833230	16777249
33837653	33
33846209	65538
33866130	33
33875961	33
33878931	17
33883834	4129
33897356	67108897
33900648	524290
33904024	131074
33909817	8388641
33911264	33
33918636	67108897
33945211	33
33950246	131076
33951077	129
33964637	97
33970665	2
33971095	131074
33972299	8225
33977496	33
33981008	524290
34002992	4
34004470	33
34010534	131074
34016756	2
34022290	33
34026662	65538
34029630	131076
34031284	67108897
34079868	33554465
34086406	8388641
34088136	33
34093683	161
34100324	17
34103656	524290
34109611	8225
34116027	8225
34124316	2097185
34137269	33
34143852	33
34149830	131076
34160055	33
34187685	2
34193084	33
34206604	33
34230233	33
34236961	2
34244455	33
34250214	33
34251483	33
34257001	33
34267821	33
34290067	17
34294855	33
34302287	4
34318086	33
34320307	17
34325937	4
34334692	33
34351849	4
34358408	33
34370473	2
34379489	16777249
34408491	8225
34442949	17
34449261	4
34460239	4
34460851	17
34471458	33
34472920	67108897
34475451	33
34487429	524290
34492631	33
34496660	33
34507039	1048580
34522216	16777249
34536276	17
34541863	131074
34545235	1048580
34550857	33
34559295	2
34566435	33
34568403	33
34614289	33
34614910	33
34620088	33
34627841	33
34646691	131074
34659866	33
34664411	262146
34680482	33
34688023	33
34690519	17
34694160	131076
34707034	4
34710660	33
34717238	1048580
34721681	131074
34743446	17
34761062	2081
34761841	4129
34767865	130
34767866	16401
34773082	2
34796454	33
34815282	131076
34822850	524290
34822851	16401
34830502	33
34834619	130
34838437	2
34853266	545
34884015	131074
34898052	65538
34906152	131074
34923554	33
34945480	8388641
34959756	262146
34961968	33
34966096	33
34968834	33
34974462	67108897
34989413	67108897
35011819	131076
35014241	65538
35027493	4
35035481	4
35037880	65538
35050257	33
35052053	17
35058588	2
35058857	33
35059553	131074
35073065	33
35089369	33
35100834	131076
35112613	33
35125879	131076
35129241	131076
35146019	4
35149085	4
35183584	33
35183853	2
35187185	97
35191415	33
35195612	2097185
35199656	33
35209994	2097185
35215622	33
35220244	262146
35224440	2
35252119	8225
35255456	2
35259350	65538
35261759	2
35262428	2
35268887	4
35268888	16401
35272499	33
35282433	17
35306215	67108897
35307484	33
35316708	4
35322812	17
35329581	4
35330871	161
35346968	131076
35371948	524290
35394356	33
35419032	131076
35429292	33
35448319	4129
35464895	4
35480699	65538
35486099	2
35488287	33
35494087	33
35498188	65538
35514096	33
35514097	16401
35537251	33
35537860	2
35539880	131076
35544402	2
35546670	524290
35561352	1048580
35563539	4
35565537	17
35577420	131076
35595518	33
35606858	67108897
35618217	33
35618486	33
35629124	33
35631584	131074
35638627	33
35645105	33
35686187	4
35686188	4
35712107	17
35726888	2
35752363	65
35762283	131074
35770983	33
35772782	8388641
35781051	33
35787450	4
35798491	33
35800511	33
35803249	33554465
35809262	97
35818851	33
35842855	33554465
35848254	65538
35866404	33
35870016	2
35884610	262146
35906693	2
35911108	33
35950025	33
35952884	8225
35956022	524290
35975813	33
35984222	33
36006208	4
36016907	33
36021814	33
36029076	33
36033786	33
36039163	33
36042004	33
36042825	262146
36045450	2
36046926	33
36076683	8388641
36088082	33
36092504	65538
